"nest_code";"nestmix";"epy3";"CODESTART";"CODEEND";"HATCH.DAY";"END.DAY";"year";"ring";"sex";"average_31_before";"min_31_period";"max_31_period";"X60_after";"min_60";"max_60";"average_preciti_31";"XX_NA";"box";"id";"xf";"boxor";"fring";"hlf";"gs1";"mring";"hlm";"fage";"mage";"gs2";"idor";"xfblock";"eblock";"code";"ring.1";"exp";"mani";"treatment";"exp.1";"epy3.1";"sex.1";"mass2";"mass11";"mass12";"mass14";"rtars14";"pha";"pha.1";"PHA";"X";"TEMP_BROOD";"PRCP_BROOD"
"OJ1802011";"EPP";0;2011143;2011157;53;67;2011;"1ER02468";"F";6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"OJ180";"110106";1;"RO16B";"1ER03679";0.8784266;0.114004625;"1EP48171";0.8052244;"YEARLING";"OLDER";0.114004625;110138;111012;111012;"AF";"1ER02468";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"F";1.8;"9.7";9.4;NA;"16.4";0.044;0.044;4.4;NA;13.88;3
"BS23B2011";"EPP";0;2011138;2011152;48;62;2011;"1ER03416";"M";6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"BS23B";"110032";1;"RE47C";"1EP47401";1.0980333;-0.087057888;"1EP46492";0.9516288;"OLDER";"YEARLING";-0.087057888;110120;111014;111014;"HF";"1ER03416";"bs";"3";"experimental nests";"enlarged";"WPY";"M";2.8;"9.6";NA;NA;"16.8";0.044;0.044;4.4;NA;12.6066666666667;6.1
"RE47C2011";"EPP";0;2011138;2011152;48;62;2011;"1ER03400";"M";6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"RE47C";"110120";0;"RE47C";"1EP47401";1.0980333;-0.087057888;"1EP46492";0.9516288;"OLDER";"YEARLING";-0.087057888;110120;111014;111014;"HG";"1ER03400";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"M";3;NA;11.7;11.9;"17.4";0.044;0.044;4.4;NA;12.6066666666667;6.1
"RO8D2011";"EPP";0;2011144;2011158;54;68;2011;"1ER02576";"M";6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"RO8D";"110145";1;"FA48";"1ER03683";1.024831;0.116338848;"1ER03684";1.024831;"YEARLING";"YEARLING";0.116338848;110047;111010;111010;"HAE";"1ER02576";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"M";2.1;"11.2";11.5;11.9;"15.8";0.044333333;0.044333333;4.4333333;NA;14.2;3
"OJ2072011";"EPP";0;2011141;2011155;51;65;2011;"1ER03164";"F";6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"OJ207";"110110";0;"OJ207";"1ER03317";1.0980333;-0.01965044;"1EP47352";1.0980333;"YEARLING";"YEARLING";-0.01965044;110110;110018;110018;"C";"1ER03164";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"F";1.8;NA;NA;11.4;"16.5";0.044333333;0.044333333;4.4333333;NA;13.24;6.1
"FO812010";"EPP";0;2010147;2010161;57;71;2010;"1EP48013";NA;4.840322581;0;17.2;11.25916667;0;36.2;4.616129032;10.42;"FO81";"100042";0;"FO81";"1EP46481";1.024831;0.068678317;"1ER02204";1.0980333;"YEARLING";"OLDER";0.068678317;100042;100011;100011;NA;"1EP48013";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";NA;2;"11.4";11.6;11.8;"16.6";0.044333333;0.044333333;4.4333333;NA;12.48;30.5
"FP762010";"EPP";0;2010152;2010166;62;76;2010;"1ER02219";"M";4.840322581;0;17.2;11.25916667;0;36.2;4.616129032;10.42;"FP76";"100047";0;"FP76";"1EP47404";1.024831;0.162645464;"1EP48125";1.0980333;"OLDER";"OLDER";0.162645464;100047;100005;100005;"HB";"1ER02219";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"M";2.3;"11";11.7;12.1;"17.4";0.044333333;0.044333333;4.4333333;NA;13.4266666666667;32.1
"OJ1802011";"EPP";0;2011143;2011157;53;67;2011;"1ER02466";"M";6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"OJ180";"110106";1;"RO16B";"1ER03679";0.8784266;0.114004625;"1EP48171";0.8052244;"YEARLING";"OLDER";0.114004625;110138;111012;111012;"B";"1ER02466";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"M";2.3;NA;NA;11.2;"16.8";0.044666667;0.044666667;4.4666667;NA;13.88;3
"BJ4B2009";"EPP";0;2009140;2009154;50;64;2009;"1EP47664";"M";4.467741935;-13.6;16.2;10.82416667;0;35.6;3.875806452;10.17416667;"BJ4B";"90005";0;"BJ4B";"1EP46046";0.8784266;-0.048447184;"1EL98857";1.0980333;"OLDER";"OLDER";-0.048447184;90005;90015;90015;"AE";"1EP47664";"bs";"3";"experimental nests";"enlarged";"WPY";"M";2.2;NA;11.6;11.7;"17.5";0.044666667;0.044666667;4.4666667;NA;13;25.8
"TU73BM2009";"EPP";0;2009143;2009157;53;67;2009;"1EP48476";"F";4.467741935;-13.6;16.2;10.82416667;0;35.6;3.875806452;10.17416667;"TU73BM";"90140";1;"TU11";"1EP48365";0.8784266;NA;"1EP48364";1.024831;"OLDER";"OLDER";NA;90131;90003;90003;"HAF";"1EP48476";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"F";1.6;NA;9.5;9.5;"16.2";0.045333333;0.045333333;4.5333333;NA;12.2533333333333;16.6
"BJ4B2009";"EPP";0;2009140;2009154;50;64;2009;"1EP47662";"F";4.467741935;-13.6;16.2;10.82416667;0;35.6;3.875806452;10.17416667;"BJ4B";"90005";0;"BJ4B";"1EP46046";0.8784266;-0.048447184;"1EL98857";1.0980333;"OLDER";"OLDER";-0.048447184;90005;90015;90015;"A";"1EP47662";"bs";"3";"experimental nests";"enlarged";"WPY";"F";2.2;NA;NA;NA;"16.5";0.045333333;0.045333333;4.5333333;NA;13;25.8
"GR192011";"EPP";0;2011141;2011155;51;65;2011;"1ER02044";"M";6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"GR19";"110082";0;"GR19";"1ER03644";0.8784266;-0.006874233;"1EL97629";0.8784266;"OLDER";"OLDER";-0.006874233;110082;111017;111017;"AE";"1ER02044";"bs";"3";"experimental nests";"enlarged";"WPY";"M";2.1;NA;NA;11.1;"16.9";0.045333333;0.045333333;4.5333333;NA;13.24;6.1
"GR192011";"EPP";0;2011141;2011155;51;65;2011;"1ER02047";"F";6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"GR19";"110082";0;"GR19";"1ER03644";0.8784266;-0.006874233;"1EL97629";0.8784266;"OLDER";"OLDER";-0.006874233;110082;111017;111017;"F";"1ER02047";"bs";"3";"experimental nests";"enlarged";"WPY";"F";2.1;"9.7";9.8;NA;"16.6";0.045666667;0.045666667;4.5666667;NA;13.24;6.1
"TU88B2009";"EPP";0;2009144;2009158;54;68;2009;"1EP48850";"F";4.467741935;-13.6;16.2;10.82416667;0;35.6;3.875806452;10.17416667;"TU88B";"90142";1;"BS28B";"1ER03604";0.9145281;NA;"1ER03603";0.8784266;"OLDER";"OLDER";NA;90016;90011;90011;"A";"1EP48850";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"F";2.8;NA;NA;NA;"15.9";0.046333333;0.046333333;4.6333333;NA;12.0666666666667;17.5
"OJ2072011";"EPP";0;2011141;2011155;51;65;2011;"1ER03174";"F";6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"OJ207";"110110";0;"OJ207";"1ER03317";1.0980333;-0.01965044;"1EP47352";1.0980333;"YEARLING";"YEARLING";-0.01965044;110110;110018;110018;"A";"1ER03174";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"F";1.2;"8.6";NA;9.9;"16.5";0.046333333;0.046333333;4.6333333;NA;13.24;6.1
"FKIII22009";"EPP";0;2009141;2009155;51;65;2009;"1EP47680";"M";4.467741935;-13.6;16.2;10.82416667;0;35.6;3.875806452;10.17416667;"FKIII2";"90046";1;"BJ4B";"1EP46046";0.8784266;-0.048447184;"1EL98857";1.0980333;"OLDER";"OLDER";-0.048447184;90005;90015;90015;"E";"1EP47680";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"M";2.2;"11.6";11.1;12;"16.8";0.046333333;0.046333333;4.6333333;NA;12.7466666666667;27
"TU88B2009";"EPP";0;2009144;2009158;54;68;2009;"1EP48842";"F";4.467741935;-13.6;16.2;10.82416667;0;35.6;3.875806452;10.17416667;"TU88B";"90142";1;"BS28B";"1ER03604";0.9145281;NA;"1ER03603";0.8784266;"OLDER";"OLDER";NA;90016;90011;90011;"G";"1EP48842";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"F";2.3;"8.8";9.8;NA;"15.9";0.046666667;0.046666667;4.6666667;NA;12.0666666666667;17.5
"FO812010";"EPP";0;2010147;2010161;57;71;2010;"1EP48014";NA;4.840322581;0;17.2;11.25916667;0;36.2;4.616129032;10.42;"FO81";"100042";0;"FO81";"1EP46481";1.024831;0.068678317;"1ER02204";1.0980333;"YEARLING";"OLDER";0.068678317;100042;100011;100011;"HG";"1EP48014";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";NA;2.5;"11.2";11.6;12;"17";0.046666667;0.046666667;4.6666667;NA;12.48;30.5
"AN15C2010";"EPP";0;2010147;2010161;57;71;2010;"1EP48010";"M";4.840322581;0;17.2;11.25916667;0;36.2;4.616129032;10.42;"AN15C";"100001";0;"AN15C";"1EP46486";1.1712355;-0.110394213;"1EP46176";0.9516288;"OLDER";"YEARLING";-0.110394213;100001;100010;100010;"A";"1EP48010";"bs";"3";"experimental nests";"enlarged";"WPY";"M";2;"11.5";12;12.9;"17.1";0.046666667;0.046666667;4.6666667;NA;12.48;30.5
"GR192011";"EPP";0;2011141;2011155;51;65;2011;"1ER02042";"M";6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"GR19";"110082";0;"GR19";"1ER03644";0.8784266;-0.006874233;"1EL97629";0.8784266;"OLDER";"OLDER";-0.006874233;110082;111017;111017;"AF";"1ER02042";"bs";"3";"experimental nests";"enlarged";"WPY";"M";1.7;NA;NA;NA;"16.1";0.047;0.047;4.7;NA;13.24;6.1
"BO2-2011";"EPP";0;2011141;2011155;51;65;2011;"1ER02078";"M";6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"BO2-";"110026";1;"RO20";"1ER03657";0.9516288;0.144061325;"1ER03658";0.8784266;"YEARLING";"YEARLING";0.144061325;110140;111018;111018;"AE";"1ER02078";"bs";"3";"experimental nests";"enlarged";"WPY";"M";2.6;NA;11.7;12.2;"16.2";0.047;0.047;4.7;NA;13.24;6.1
"FO812010";"EPP";0;2010147;2010161;57;71;2010;"1EP48018";NA;4.840322581;0;17.2;11.25916667;0;36.2;4.616129032;10.42;"FO81";"100042";0;"FO81";"1EP46481";1.024831;0.068678317;"1ER02204";1.0980333;"YEARLING";"OLDER";0.068678317;100042;100011;100011;"HE";"1EP48018";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";NA;1.6;"11.3";11.5;11.5;"16.3";0.047;0.047;4.7;NA;12.48;30.5
"AN15C2010";"EPP";0;2010147;2010161;57;71;2010;"1EP48011";"F";4.840322581;0;17.2;11.25916667;0;36.2;4.616129032;10.42;"AN15C";"100001";0;"AN15C";"1EP46486";1.1712355;-0.110394213;"1EP46176";0.9516288;"OLDER";"YEARLING";-0.110394213;100001;100010;100010;"AC";"1EP48011";"bs";"3";"experimental nests";"enlarged";"WPY";"F";2.2;NA;11.2;11.8;"16.3";0.047333333;0.047333333;4.7333333;NA;12.48;30.5
"OJ2072011";"EPP";0;2011141;2011155;51;65;2011;"1ER03172";"M";6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"OJ207";"110110";1;"OJ186";"1ER03316";0.9516288;-0.01965044;"1ER03690";1.0980333;"YEARLING";"YEARLING";-0.01965044;110108;110018;110018;"DBF";"1ER03172";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"M";2.5;"11.1";NA;NA;"16.8";0.047333333;0.047333333;4.7333333;NA;13.24;6.1
"FP62009";"EPP";0;2009143;2009157;53;67;2009;"1EP48802";"F";4.467741935;-13.6;16.2;10.82416667;0;35.6;3.875806452;10.17416667;"FP6";"90072";0;"FP6";"1EP48367";1.0980333;-0.017573973;"1EP48368";0.9323333;"YEARLING";"OLDER";-0.017573973;90072;90008;90008;"AC";"1EP48802";"bs";"3";"experimental nests";"enlarged";"WPY";"F";2.2;NA;11.1;11.2;"16.9";0.047333333;0.047333333;4.7333333;NA;12.2533333333333;16.6
"OJ2072011";"EPP";0;2011141;2011155;51;65;2011;"1ER03171";"F";6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"OJ207";"110110";0;"OJ207";"1ER03317";1.0980333;-0.01965044;"1EP47352";1.0980333;"YEARLING";"YEARLING";-0.01965044;110110;110018;110018;"B";"1ER03171";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"F";1.8;"9.8";NA;NA;"17.2";0.047666667;0.047666667;4.7666667;NA;13.24;6.1
"GR192011";"EPP";0;2011141;2011155;51;65;2011;"1ER02050";"M";6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"GR19";"110082";0;"GR19";"1ER03644";0.8784266;-0.006874233;"1EL97629";0.8784266;"OLDER";"OLDER";-0.006874233;110082;111017;111017;"G";"1ER02050";"bs";"3";"experimental nests";"enlarged";"WPY";"M";1.8;NA;NA;NA;"16.3";0.048;0.048;4.8;NA;13.24;6.1
"BJ4B2009";"EPP";0;2009140;2009154;50;64;2009;"1EP47666";"F";4.467741935;-13.6;16.2;10.82416667;0;35.6;3.875806452;10.17416667;"BJ4B";"90005";0;"BJ4B";"1EP46046";0.8784266;-0.048447184;"1EL98857";1.0980333;"OLDER";"OLDER";-0.048447184;90005;90015;90015;"AF";"1EP47666";"bs";"3";"experimental nests";"enlarged";"WPY";"F";1;"6.1";6.8;6.8;"15.8";0.048333333;0.048333333;4.8333333;NA;13;25.8
"BJ4B2009";"EPP";0;2009140;2009154;50;64;2009;"1EP47669";"F";4.467741935;-13.6;16.2;10.82416667;0;35.6;3.875806452;10.17416667;"BJ4B";"90005";0;"BJ4B";"1EP46046";0.8784266;-0.048447184;"1EL98857";1.0980333;"OLDER";"OLDER";-0.048447184;90005;90015;90015;"F";"1EP47669";"bs";"3";"experimental nests";"enlarged";"WPY";"F";2;NA;NA;NA;"15.8";0.048333333;0.048333333;4.8333333;NA;13;25.8
"TU179B2009";"EPP";0;2009142;2009156;52;66;2009;"1EP48439";"M";4.467741935;-13.6;16.2;10.82416667;0;35.6;3.875806452;10.17416667;"TU179B";"90134";0;"TU179B";"1EP48358";1.0980333;-0.102827581;"1EP48868";1.024831;"YEARLING";"YEARLING";-0.102827581;90134;90012;90012;"G";"1EP48439";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"M";1.1;"7.8";8.6;9.8;"15.9";0.048333333;0.048333333;4.8333333;NA;12.48;16.9
"AN15C2011";"EPP";0;2011142;2011156;52;66;2011;"1ER02435";"F";6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"AN15C";"110006";1;"FO19D";"1EP48302";0.8784266;-0.110394213;"1ER03664";0.9516288;"OLDER";"YEARLING";-0.110394213;110060;110014;110014;"HAE";"1ER02435";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"F";1.4;NA;11;11.5;"15.8";0.048666667;0.048666667;4.8666667;NA;13.3733333333333;6.1
"RE47C2011";"EPP";0;2011138;2011152;48;62;2011;"1ER03404";"F";6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"RE47C";"110120";0;"RE47C";"1EP47401";1.0980333;-0.087057888;"1EP46492";0.9516288;"OLDER";"YEARLING";-0.087057888;110120;111014;111014;"HC";"1ER03404";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"F";3;"9.8";NA;11;"17.2";0.048666667;0.048666667;4.8666667;NA;12.6066666666667;6.1
"OJ1852011";"EPP";0;2011143;2011157;53;67;2011;"1ER02454";"M";6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"OJ185";"110107";0;"OJ185";"1ER03673";1.0094229;-0.109688037;"1EP46797";0.9516288;"YEARLING";"YEARLING";-0.109688037;110107;111015;111015;"HE";"1ER02454";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"M";2.2;NA;NA;11.7;"15.6";0.049;0.049;4.9;NA;13.88;3
"BO6-2011";"EPP";0;2011142;2011156;52;66;2011;"1ER02084";"F";6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"BO6-";"110029";0;"BO6-";"1ER03628";1.1712355;-0.106594636;"1EP48665";0.9516288;"YEARLING";"OLDER";-0.106594636;110029;110015;110015;"B";"1ER02084";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"F";1.8;"8.3";9.5;NA;"16.3";0.049;0.049;4.9;NA;13.3733333333333;6.1
"RO2B2010";"EPP";0;2010150;2010164;60;74;2010;"1ER02366";"M";4.840322581;0;17.2;11.25916667;0;36.2;4.616129032;10.42;"RO2B";"100081";0;"RO2B";"1EP46426";0.9516288;-0.078760571;"1ER02234";1.0980333;"YEARLING";"YEARLING";-0.078760571;100081;100015;100015;"C";"1ER02366";"bs";"3";"experimental nests";"enlarged";"WPY";"M";2.1;NA;11.6;11.6;"16.9";0.049;0.049;4.9;NA;13.1133333333333;33.1
"RO16B2011";"EPP";0;2011143;2011157;53;67;2011;"1ER02487";"F";6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"RO16B";"110138";0;"RO16B";"1ER03679";0.8784266;0.114004625;"1EP48171";0.8052244;"YEARLING";"OLDER";0.114004625;110138;111012;111012;"E";"1ER02487";"bs";"3";"experimental nests";"enlarged";"WPY";"F";2.1;NA;NA;11.1;"16.5";0.049333333;0.049333333;4.9333333;NA;13.88;3
"FKIII112009";"EPP";0;2009142;2009156;52;66;2009;"1EP48468";"F";4.467741935;-13.6;16.2;10.82416667;0;35.6;3.875806452;10.17416667;"FKIII11";"90045";1;"TU179B";"1EP48358";1.0980333;-0.102827581;"1EP48868";1.024831;"YEARLING";"YEARLING";-0.102827581;90134;90012;90012;"AB";"1EP48468";"bs";"3";"experimental nests";"enlarged";"WPY";"F";1.8;NA;NA;NA;"16.8";0.049333333;0.049333333;4.9333333;NA;12.48;16.9
"BO6-2011";"EPP";0;2011142;2011156;52;66;2011;"1ER02085";"F";6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"BO6-";"110029";1;"BS54B";"1ER03611";1.024831;0.013345119;"1ER03610";1.024831;"OLDER";"YEARLING";0.013345119;110035;110015;110015;"HAF";"1ER02085";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"F";2.5;NA;NA;11;"16.2";0.049666667;0.049666667;4.9666667;NA;13.3733333333333;6.1
"FP762010";"EPP";0;2010152;2010166;62;76;2010;"1ER02216";"F";4.840322581;0;17.2;11.25916667;0;36.2;4.616129032;10.42;"FP76";"100047";0;"FP76";"1EP47404";1.024831;0.162645464;"1EP48125";1.0980333;"OLDER";"OLDER";0.162645464;100047;100005;100005;"HE";"1ER02216";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"F";2.5;"11.5";11.6;11.9;"17.3";0.049666667;0.049666667;4.9666667;NA;13.4266666666667;32.1
"RO72010";"EPP";0;2010152;2010166;62;76;2010;"1ER02385";"F";4.840322581;0;17.2;11.25916667;0;36.2;4.616129032;10.42;"RO7";"100083";1;"FP76";"1EP47404";1.024831;0.162645464;"1EP48125";1.0980333;"OLDER";"OLDER";0.162645464;100047;100005;100005;"HF";"1ER02385";"bs";"3";"experimental nests";"enlarged";"WPY";"F";2.5;"11.1";11.3;NA;"16.6";0.05;0.05;5;NA;13.4266666666667;32.1
"RO202011";"EPP";0;2011141;2011155;51;65;2011;"1ER02063";"F";6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"RO20";"110140";0;"RO20";"1ER03657";0.9516288;0.144061325;"1ER03658";0.8784266;"YEARLING";"YEARLING";0.144061325;110140;111018;111018;"E";"1ER02063";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"F";2.5;NA;11.2;11.8;"17";0.05;0.05;5;NA;13.24;6.1
"FKIII112009";"EPP";0;2009142;2009156;52;66;2009;"1EP48473";"F";4.467741935;-13.6;16.2;10.82416667;0;35.6;3.875806452;10.17416667;"FKIII11";"90045";1;"TU179B";"1EP48358";1.0980333;-0.102827581;"1EP48868";1.024831;"YEARLING";"YEARLING";-0.102827581;90134;90012;90012;"A";"1EP48473";"bs";"3";"experimental nests";"enlarged";"WPY";"F";2;NA;NA;NA;"16.2";0.050333333;0.050333333;5.0333333;NA;12.48;16.9
"BS54B2011";"EPP";0;2011142;2011156;52;66;2011;"1ER02097";"M";6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"BS54B";"110035";0;"BS54B";"1ER03611";1.024831;0.013345119;"1ER03610";1.024831;"OLDER";"YEARLING";0.013345119;110035;110015;110015;"HG";"1ER02097";"bs";"3";"experimental nests";"enlarged";"WPY";"M";2.5;NA;NA;11.2;"16.8";0.050333333;0.050333333;5.0333333;NA;13.3733333333333;6.1
"BS54B2011";"EPP";0;2011142;2011156;52;66;2011;"1ER02";"F";6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"BS54B";"110035";0;"BS54B";"1ER03611";1.024831;0.013345119;"1ER03610";1.024831;"OLDER";"YEARLING";0.013345119;110035;110015;110015;"HAE";"1ER02";"bs";"3";"experimental nests";"enlarged";"WPY";"F";2.4;NA;11.2;12;"16.9";0.050333333;0.050333333;5.0333333;NA;13.3733333333333;6.1
"TU73BM2009";"EPP";0;2009143;2009157;53;67;2009;"1EP48482";"M";4.467741935;-13.6;16.2;10.82416667;0;35.6;3.875806452;10.17416667;"TU73BM";"90140";1;"TU11";"1EP48365";0.8784266;NA;"1EP48364";1.024831;"OLDER";"OLDER";NA;90131;90003;90003;"HE";"1EP48482";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"M";1.9;NA;NA;9.6;"17";0.050333333;0.050333333;5.0333333;NA;12.2533333333333;16.6
"TU88B2009";"EPP";0;2009144;2009158;54;68;2009;"1EP48848";"M";4.467741935;-13.6;16.2;10.82416667;0;35.6;3.875806452;10.17416667;"TU88B";"90142";0;"TU88B";"1EP48377";0.8784266;0.009889867;"1EP48371";1.0267923;"YEARLING";"YEARLING";0.009889867;90142;90011;90011;"HAF";"1EP48848";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"M";2.2;"9.8";9.8;NA;"15.7";0.050666667;0.050666667;5.0666667;NA;12.0666666666667;17.5
"AN32011";"EPP";0;2011141;2011155;51;65;2011;"1ER02040";"M";6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"AN3";"110008";0;"AN3";"1ER03643";1.0980333;0.044540566;"1EP48127";1.0983929;"YEARLING";"YEARLING";0.044540566;110008;110012;110012;"E";"1ER02040";"bs";"3";"experimental nests";"enlarged";"WPY";"M";2;"11";11.1;11.1;"17.7";0.050666667;0.050666667;5.0666667;NA;13.24;6.1
"GR192011";"EPP";0;2011141;2011155;51;65;2011;"1ER02055";"M";6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"GR19";"110082";1;"GR49";NA;1.0980333;-0.169163879;"1ER03655";1.0980333;NA;"OLDER";-0.169163879;110084;111017;111017;"HF";"1ER02055";"bs";"3";"experimental nests";"enlarged";"WPY";"M";1.5;"11";NA;11.6;"16.8";0.051;0.051;5.1;NA;13.24;6.1
"RO72010";"EPP";0;2010152;2010166;62;76;2010;"1ER02391";"M";4.840322581;0;17.2;11.25916667;0;36.2;4.616129032;10.42;"RO7";"100083";1;"FP76";"1EP47404";1.024831;0.162645464;"1EP48125";1.0980333;"OLDER";"OLDER";0.162645464;100047;100005;100005;"HC";"1ER02391";"bs";"3";"experimental nests";"enlarged";"WPY";"M";2.5;"12.1";11.9;11.9;"16.8";0.051;0.051;5.1;NA;13.4266666666667;32.1
"FA472009";"EPP";0;2009140;2009154;50;64;2009;"1EP47572";"M";4.467741935;-13.6;16.2;10.82416667;0;35.6;3.875806452;10.17416667;"FA47";"90030";1;"RO20B";"1EP48318";0.8784266;0.10359714;"1EP48319";1.1712355;"OLDER";"YEARLING";0.10359714;90114;90005;90005;"HABC";"1EP47572";"bs";"3";"experimental nests";"enlarged";"WPY";"M";2.1;"8.8";NA;NA;"16.1";0.051333333;0.051333333;5.1333333;NA;13;25.8
"RO202011";"EPP";0;2011141;2011155;51;65;2011;"1ER02061";"F";6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"RO20";"110140";0;"RO20";"1ER03657";0.9516288;0.144061325;"1ER03658";0.8784266;"YEARLING";"YEARLING";0.144061325;110140;111018;111018;"A";"1ER02061";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"F";2.3;NA;11.6;11.5;"17.2";0.051666667;0.051666667;5.1666667;NA;13.24;6.1
"AN15C2011";"EPP";0;2011142;2011156;52;66;2011;"1ER02429";"F";6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"AN15C";"110006";0;"AN15C";"1EP46486";1.1712355;-0.110394213;"1EP46176";0.9516288;"OLDER";"YEARLING";-0.110394213;110006;110014;110014;"AC";"1ER02429";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"F";1.3;NA;11;11.6;"15";0.052;0.052;5.2;NA;13.3733333333333;6.1
"BJ4B2009";"EPP";0;2009140;2009154;50;64;2009;"1EP47671";"F";4.467741935;-13.6;16.2;10.82416667;0;35.6;3.875806452;10.17416667;"BJ4B";"90005";1;"FKIII2";"1EP48352";0.9516288;-0.048447184;"1EP48351";0.8784266;NA;"YEARLING";-0.048447184;90046;90015;90015;"HB";"1EP47671";"bs";"3";"experimental nests";"enlarged";"WPY";"F";2.4;"9.7";NA;NA;"15.4";0.052;0.052;5.2;NA;13;25.8
"TU179B2009";"EPP";0;2009142;2009156;52;66;2009;"1EP48436";"F";4.467741935;-13.6;16.2;10.82416667;0;35.6;3.875806452;10.17416667;"TU179B";"90134";0;"TU179B";"1EP48358";1.0980333;-0.102827581;"1EP48868";1.024831;"YEARLING";"YEARLING";-0.102827581;90134;90012;90012;"F";"1EP48436";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"F";1.9;NA;NA;11.1;"16.2";0.052;0.052;5.2;NA;12.48;16.9
"TU23B2009";"EPP";0;2009141;2009155;51;65;2009;"1EP47610";"F";4.467741935;-13.6;16.2;10.82416667;0;35.6;3.875806452;10.17416667;"TU23B";"90137";1;"TU177";"1EP48346";0.9323333;NA;"1EP48366";1.1712355;"OLDER";"OLDER";NA;90132;90014;90014;"HB";"1EP47610";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"F";2.1;NA;11.3;11.2;"16.2";0.052;0.052;5.2;NA;12.7466666666667;27
"OJ1852011";"EPP";0;2011143;2011157;53;67;2011;"1ER02450";"M";6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"OJ185";"110107";0;"OJ185";"1ER03673";1.0094229;-0.109688037;"1EP46797";0.9516288;"YEARLING";"YEARLING";-0.109688037;110107;111015;111015;"HC";"1ER02450";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"M";2.6;"11";NA;11.4;"16.6";0.052;0.052;5.2;NA;13.88;3
