nest_code;nestmix;epy3;CODESTART;CODEEND;HATCH DAY;END DAY;year;ring;sex;average_31_before;min_31_period;max_31_period;60_after;min_60;max_60;average_preciti_31;XX_NA;box;id;xf;boxor;fring;hlf;gs1;mring;hlm;fage;mage;gs2;idor;xfblock;eblock;code;ring;exp;mani;treatment;exp;epy3;sex;mass2;mass11;mass12;mass14;rtars14;pha;pha;PHA;
RN372014;NA;NA;2014136;2014150;46;60;2014;1EX15137;F;6.058064516;-1;22;11.9225;0;39.3;5.320967742;11.40083333;RN37;;;RN37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;nonmanipulated;NA;CONTROL NEST;nonmanipulated;NA;F;1.9;NA;NA;12.3;17;NA;NA;NA;
RO14B2014;NA;NA;2014138;2014152;48;62;2014;1EX15223;F;6.058064516;-1;22;11.9225;0;39.3;5.320967742;11.40083333;RO14B;;;RO14B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;nonmanipulated;NA;CONTROL NEST;nonmanipulated;NA;F;2.3;11.4;NA;12.8;17;NA;NA;NA;
OL252014;NA;NA;2014144;2014158;54;68;2014;1EX15654;M;6.058064516;-1;22;11.9225;0;39.3;5.320967742;11.40083333;OL25;;;RN35;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FLEAS;NA;experimental nests;FLEAS;NA;M;2.1;12;NA;13.4;17;NA;NA;NA;
OJ140A2016;NA;NA;2016138;2016154;47;61;2016;1EX30441;M;;;;;;;;;OJ140A;;;OJ140A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;M;2.2;NA;NA;12.4;17.02;NA;NA;NA;
RE6A2016;NA;NA;2016141;2016154;50;64;2016;1EX14793;M;;;;;;;;;RE6A;;;RE6A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;experimental nests;HO;NA;M;1.75;NA;NA;12;17.06;NA;NA;NA;
RE6A2016;NA;NA;2016141;2016154;50;64;2016;1EX14797;M;;;;;;;;;RE6A;;;RE6A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;experimental nests;HO;NA;M;1.97;NA;NA;12.2;17.07;NA;NA;NA;
RO14B2014;NA;NA;2014138;2014152;48;62;2014;1EX15220;F;6.058064516;-1;22;11.9225;0;39.3;5.320967742;11.40083333;RO14B;;;RO14B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;nonmanipulated;NA;CONTROL NEST;nonmanipulated;NA;F;2.6;11.1;NA;12;17.1;NA;NA;NA;
RO01D2014;NA;NA;2014143;2014157;53;67;2014;1EX15579;M;6.058064516;-1;22;11.9225;0;39.3;5.320967742;11.40083333;RO01D;;;RO01D;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;nonmanipulated;NA;CONTROL NEST;nonmanipulated;NA;M;2;11.1;NA;12.2;17.1;NA;NA;NA;
GR012015;NA;NA;NA;NA;NA;NA;2015;1ET96714;NA;6.212903226;0;21.9;11.59583333;0;30.7;5.419354839;10.7425;GR01;;;GR01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;nonmanipulated;NA;CONTROL NEST;nonmanipulated;NA;NA;2;11.2;NA;12.3;17.1;NA;NA;NA;
FO62A2016;NA;NA;NA;NA;NA;NA;2016;1EX30291;M;;;;;;;;;FO62A;;;FO62A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;M;NA;NA;NA;12;17.14;NA;NA;NA;
FO62A2016;NA;NA;NA;NA;NA;NA;2016;1EX30298;M;;;;;;;;;FO62A;;;FO62A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;M;NA;NA;NA;12;17.16;NA;NA;NA;
OJ140A2016;NA;NA;2016138;2016154;47;61;2016;1EX30437;F;;;;;;;;;OJ140A;;;OJ140A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;F;2.1;NA;NA;12.8;17.19;NA;NA;NA;
RO01D2014;NA;NA;2014143;2014157;53;67;2014;1EX15577;M;6.058064516;-1;22;11.9225;0;39.3;5.320967742;11.40083333;RO01D;;;RO01D;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;nonmanipulated;NA;CONTROL NEST;nonmanipulated;NA;M;3.1;NA;NA;12.1;17.2;NA;NA;NA;
RO01D2014;NA;NA;2014143;2014157;53;67;2014;1EX15581;F;6.058064516;-1;22;11.9225;0;39.3;5.320967742;11.40083333;RO01D;;;RO01D;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;nonmanipulated;NA;CONTROL NEST;nonmanipulated;NA;F;1.9;11.4;NA;12.2;17.2;NA;NA;NA;
FP63A2015;NA;NA;2015142;2015156;NA;NA;2015;1ET96783;NA;6.212903226;0;21.9;11.59583333;0;30.7;5.419354839;10.7425;FP63A;;;FP63A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FLEAS;NA;experimental nests;FLEAS;NA;NA;1.9;11.4;NA;12.3;17.2;NA;NA;NA;
RU142A2015;NA;NA;NA;NA;NA;NA;2015;1ET97913;NA;6.212903226;0;21.9;11.59583333;0;30.7;5.419354839;10.7425;RU142A;;;RU142A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;NA;2.9;12.2;NA;12.4;17.2;NA;NA;NA;
RW35B2016;NA;NA;2016131;2016154;40;54;2016;1EX28001;M;;;;;;;;;RW35B;;;RW35B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;M;1.88;11.8;NA;13.25;17.2;NA;NA;NA;
FK8A2016;NA;NA;2016141;2016154;50;64;2016;1EX28262;M;;;;;;;;;FK8A;;;FK8A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;kontrola;experimental nests;NA;NA;M;2.2;NA;NA;12.2;17.26;NA;NA;NA;
RUE46D2016;NA;NA;NA;NA;NA;NA;2016;1EX28242;NA;;;;;;;;;RUE46D;;;RUE46D;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;NA;NA;12.3;NA;12.1;17.29;NA;NA;NA;
RON23B2016;NA;NA;2016146;2016154;55;69;2016;1EX28191;NA;;;;;;;;;RON23B;;;RON23B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;NA;0.9;NA;NA;12.6;17.29;NA;NA;NA;
RO02C2014;NA;NA;2014144;2014158;54;68;2014;1EX15632;M;6.058064516;-1;22;11.9225;0;39.3;5.320967742;11.40083333;RO02C;;;RO02C;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FLEAS;NA;experimental nests;FLEAS;NA;M;2.8;NA;NA;12.2;17.3;NA;NA;NA;
RO14B2014;NA;NA;2014138;2014152;48;62;2014;1EX15224;M;6.058064516;-1;22;11.9225;0;39.3;5.320967742;11.40083333;RO14B;;;RO14B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;nonmanipulated;NA;CONTROL NEST;nonmanipulated;NA;M;2.7;11.6;NA;12.4;17.3;NA;NA;NA;
FK8A2016;NA;NA;2016141;2016154;50;64;2016;1EX28261;M;;;;;;;;;FK8A;;;FK8A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;kontrola;experimental nests;NA;NA;M;2.7;NA;NA;12.4;17.3;NA;NA;NA;
RN352014;NA;NA;2014144;2014158;54;68;2014;1EX15644;M;6.058064516;-1;22;11.9225;0;39.3;5.320967742;11.40083333;RN35;;;OL25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;nonmanipulated;NA;CONTROL NEST;nonmanipulated;NA;M;2.4;12.2;NA;13.1;17.3;NA;NA;NA;
TUN118B2016;NA;NA;2016143;2016154;52;66;2016;1EX28389;M;;;;;;;;;TUN118B;;;TUN118B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;M;2.1;NA;NA;12;17.31;NA;NA;NA;
RON23B2016;NA;NA;2016146;2016154;55;69;2016;1EX28186;NA;;;;;;;;;RON23B;;;RON23B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;NA;1.2;NA;NA;12.4;17.33;NA;NA;NA;
FO30A2016;NA;NA;NA;NA;NA;NA;2016;1EX28357;NA;;;;;;;;;FO30A;;;FO30A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;NA;NA;NA;NA;12.3;17.34;NA;NA;NA;
RW33A2016;NA;NA;2016147;2016154;56;70;2016;1EX28507;M;;;;;;;;;RW33A;;;RW33A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;M;2.1;NA;NA;12;17.35;NA;NA;NA;
RON23B2016;NA;NA;2016146;2016154;55;69;2016;1EX28187;F;;;;;;;;;RON23B;;;RON23B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;F;2.9;NA;NA;12.5;17.35;NA;NA;NA;
FP2B2016;NA;NA;2016146;2016154;55;69;2016;1EX28140;F;;;;;;;;;FP2B;;;FP2B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;minus 3;experimental nests;NA;NA;F;2.3;NA;NA;12.3;17.36;NA;NA;NA;
RW35B2016;NA;NA;2016131;2016154;40;54;2016;1EX28003;M;;;;;;;;;RW35B;;;RW35B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;M;2.22;11;NA;12.19;17.39;NA;NA;NA;
RM332014;NA;NA;2014136;2014150;46;60;2014;1EX15149;M;6.058064516;-1;22;11.9225;0;39.3;5.320967742;11.40083333;RM33;;;RW30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;nonmanipulated;NA;CONTROL NEST;nonmanipulated;NA;M;2.4;NA;NA;12.1;17.4;NA;NA;NA;
FK8A2016;NA;NA;2016141;2016154;50;64;2016;1EX28265;M;;;;;;;;;FK8A;;;FK8A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;kontrola;experimental nests;NA;NA;M;2.2;NA;NA;12.2;17.4;NA;NA;NA;
RO01D2014;NA;NA;2014143;2014157;53;67;2014;1EX15580;F;6.058064516;-1;22;11.9225;0;39.3;5.320967742;11.40083333;RO01D;;;RO01D;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;nonmanipulated;NA;CONTROL NEST;nonmanipulated;NA;F;1.8;NA;NA;12.3;17.4;NA;NA;NA;
RO30B2014;NA;NA;2014140;2014154;50;64;2014;1EX15286;M;6.058064516;-1;22;11.9225;0;39.3;5.320967742;11.40083333;RO30B;;;RO30B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;nonmanipulated;NA;CONTROL NEST;nonmanipulated;NA;M;1.5;11;NA;12.5;17.4;NA;NA;NA;
RO14B2014;NA;NA;2014138;2014152;48;62;2014;1EX15222;M;6.058064516;-1;22;11.9225;0;39.3;5.320967742;11.40083333;RO14B;;;RO14B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;nonmanipulated;NA;CONTROL NEST;nonmanipulated;NA;M;2.6;11.6;NA;12.8;17.4;NA;NA;NA;
FP2B2016;NA;NA;2016146;2016154;55;69;2016;1EX28137;F;;;;;;;;;FP2B;;;FP2B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;minus 3;experimental nests;NA;NA;F;1.9;NA;NA;12.3;17.41;NA;NA;NA;
FP2B2016;NA;NA;2016146;2016154;55;69;2016;1EX28136;F;;;;;;;;;FP2B;;;FP2B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;minus 3;experimental nests;NA;NA;F;2.2;NA;NA;12.5;17.42;NA;NA;NA;
RU142A2015;NA;NA;NA;NA;NA;NA;2015;1ET97915;NA;6.212903226;0;21.9;11.59583333;0;30.7;5.419354839;10.7425;RU142A;;;RU142A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;NA;2.8;11.6;NA;NA;17.43;NA;NA;NA;
FKII8A2016;NA;NA;2016137;2016154;46;60;2016;1EX14917;M;;;;;;;;;FKII8A;;;FKII8A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;M;2.3;11.2;NA;12;17.5;NA;NA;NA;
RUE46D2016;NA;NA;NA;NA;NA;NA;2016;1EX28240;NA;;;;;;;;;RUE46D;;;RUE46D;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;NA;NA;12.2;NA;12.2;17.5;NA;NA;NA;
RO30B2014;NA;NA;2014140;2014154;50;64;2014;1EX15289;M;6.058064516;-1;22;11.9225;0;39.3;5.320967742;11.40083333;RO30B;;;RO30B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;nonmanipulated;NA;CONTROL NEST;nonmanipulated;NA;M;1.6;NA;NA;12.3;17.5;NA;NA;NA;
OL252014;NA;NA;2014144;2014158;54;68;2014;1EX15655;F;6.058064516;-1;22;11.9225;0;39.3;5.320967742;11.40083333;OL25;;;OL25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FLEAS;NA;experimental nests;FLEAS;NA;F;2.4;11.1;NA;12.4;17.5;NA;NA;NA;
RN352014;NA;NA;2014144;2014158;54;68;2014;1EX15642;F;6.058064516;-1;22;11.9225;0;39.3;5.320967742;11.40083333;RN35;;;OL25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;nonmanipulated;NA;CONTROL NEST;nonmanipulated;NA;F;2.4;12;NA;12.7;17.5;NA;NA;NA;
SP1672013;NA;NA;NA;NA;NA;NA;2013;1ET96161;NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;SP167;130129;0;SP167;NA;NA;NA;NA;NA;NA;NA;NA;130129;NA;NA;NA;1ET96161;NA;NA;CONTROL NESTS;NA;NA;NA;NA;NA;NA;12.74;17.5;NA;NA;NA;
FKIII11A2016;NA;NA;2016140;2016154;49;63;2016;1EX14734;M;;;;;;;;;FKIII11A;;;FKIII11A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;M;2.2;NA;NA;12;17.51;NA;NA;NA;
FO13E2016;NA;NA;2016141;2016154;50;64;2016;1EX28427;M;;;;;;;;;FO13E;;;FO13E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;M;2;NA;NA;12.2;17.52;NA;NA;NA;
DO44A2015;NA;NA;NA;NA;NA;NA;2015;1ET96848;NA;6.212903226;0;21.9;11.59583333;0;30.7;5.419354839;10.7425;DO44A;;;DO44A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;NA;2.4;12;NA;12.8;17.53;NA;NA;NA;
FKII8A2016;NA;NA;2016137;2016154;46;60;2016;1EX14915;M;;;;;;;;;FKII8A;;;FKII8A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;M;2.4;NA;NA;12;17.54;NA;NA;NA;
FK11B2016;NA;NA;2016137;2016154;46;60;2016;1EX14494;M;;;;;;;;;FK11B;;;FK11B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;M;2.1;NA;NA;12.2;17.54;NA;NA;NA;
RU1612013;NA;NA;NA;NA;NA;NA;2013;1ET96195;NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;RU161;130118;0;RU161;NA;NA;NA;NA;NA;NA;NA;NA;130118;NA;NA;NA;1ET96195;NA;NA;CONTROL NESTS;NA;NA;NA;NA;NA;NA;12.22;17.57;NA;NA;NA;
RU142A2015;NA;NA;NA;NA;NA;NA;2015;1ET97916;NA;6.212903226;0;21.9;11.59583333;0;30.7;5.419354839;10.7425;RU142A;;;RU142A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;NA;3.6;12.8;NA;13.36;17.59;NA;NA;NA;
FA27A2016;NA;NA;NA;NA;NA;NA;2016;1EX14688;NA;;;;;;;;;FA27A;;;FA27A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;NA;NA;11.9;NA;12.1;17.61;NA;NA;NA;
SP1672013;NA;NA;NA;NA;NA;NA;2013;1ET96156;NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;SP167;130129;0;SP167;NA;NA;NA;NA;NA;NA;NA;NA;130129;NA;NA;NA;1ET96156;NA;NA;CONTROL NESTS;NA;NA;NA;NA;NA;NA;12.82;17.63;NA;NA;NA;
FO13C2016;NA;NA;2016139;2016154;48;62;2016;1EX14709;M;;;;;;;;;FO13C;;;FO13C;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;M;2.57;NA;NA;12.9;17.63;NA;NA;NA;
RN27A2016;NA;NA;2016139;2016154;48;62;2016;1EX30474;M;;;;;;;;;RN27A;;;RN27A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;experimental nests;HO;NA;M;1.87;NA;11.17;12;17.64;NA;NA;NA;
RW35B2016;NA;NA;2016131;2016154;40;54;2016;1EX28000;M;;;;;;;;;RW35B;;;RW35B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;M;1.83;11.9;NA;12.75;17.65;NA;NA;NA;
FON120A2016;NA;NA;NA;NA;NA;NA;2016;1EX30283;M;;;;;;;;;FON120A;;;FON120A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;M;NA;NA;NA;12.2;17.68;NA;NA;NA;
FKIII1A2016;NA;NA;2016140;2016154;49;63;2016;1EX14729;M;;;;;;;;;FKIII1A;;;FKIII1A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;M;4.4;NA;NA;12.1;17.7;NA;NA;NA;
OJ118A2015;NA;NA;2015144;2015158;NA;NA;2015;1ET96651;NA;6.212903226;0;21.9;11.59583333;0;30.7;5.419354839;10.7425;OJ118A;;;OJ118A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;nonmanipulated;NA;CONTROL NEST;nonmanipulated;NA;NA;1.8;NA;NA;12.2;17.7;NA;NA;NA;
FO59A2016;NA;NA;2016139;2016154;48;62;2016;1EX14097;M;;;;;;;;;FO59A;;;FO59A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;M;2.2;NA;NA;12.3;17.7;NA;NA;NA;
FKIII11A2016;NA;NA;2016140;2016154;49;63;2016;1EX14735;NA;;;;;;;;;FKIII11A;;;FKIII11A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;NA;3;NA;NA;12.3;17.7;NA;NA;NA;
SP692013;NA;NA;NA;NA;NA;NA;2013;1ET97388;NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;SP69;130134;0;SP69;NA;NA;NA;NA;NA;NA;NA;NA;130134;NA;NA;NA;1ET97388;NA;NA;CONTROL NESTS;NA;NA;NA;NA;NA;NA;12.46;17.7;NA;NA;NA;
RU142A2015;NA;NA;NA;NA;NA;NA;2015;1ET97911;NA;6.212903226;0;21.9;11.59583333;0;30.7;5.419354839;10.7425;RU142A;;;RU142A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;NA;3.2;11.3;NA;12.18;17.72;NA;NA;NA;
FKII8A2016;NA;NA;2016137;2016154;46;60;2016;1EX14909;M;;;;;;;;;FKII8A;;;FKII8A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;M;2.4;11.5;NA;12;17.78;NA;NA;NA;
FO30A2016;NA;NA;NA;NA;NA;NA;2016;1EX28354;NA;;;;;;;;;FO30A;;;FO30A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;NA;NA;NA;NA;12.1;17.78;NA;NA;NA;
SP1672013;NA;NA;NA;NA;NA;NA;2013;1ET96155;NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;SP167;130129;0;SP167;NA;NA;NA;NA;NA;NA;NA;NA;130129;NA;NA;NA;1ET96155;NA;NA;CONTROL NESTS;NA;NA;NA;NA;NA;NA;NA;17.79;NA;NA;NA;
FO13E2016;NA;NA;2016141;2016154;50;64;2016;1EX28422;M;NA;NA;NA;NA;NA;NA;NA;NA;FO13E;NA;NA;FO13E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;M;2.6;NA;NA;11.9;17.83;NA;NA;NA;
TU181A2016;NA;NA;2016141;2016154;50;64;2016;1EX28268;M;;;;;;;;;TU181A;;;TU181A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;minus 3;experimental nests;NA;NA;M;1.6;NA;NA;11.9;17.85;NA;NA;NA;
RN27A2016;NA;NA;2016139;2016154;48;62;2016;1EX30473;M;;;;;;;;;RN27A;;;RN27A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;experimental nests;HO;NA;M;1.87;11.64;11.83;13;17.87;NA;NA;NA;
RON23B2016;NA;NA;2016146;2016154;55;69;2016;1EX28188;M;;;;;;;;;RON23B;;;RON23B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;M;2.5;NA;NA;12.2;17.88;NA;NA;NA;
SP1672013;NA;NA;NA;NA;NA;NA;2013;1ET96163;NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;SP167;130129;0;SP167;NA;NA;NA;NA;NA;NA;NA;NA;130129;NA;NA;NA;1ET96163;NA;NA;CONTROL NESTS;NA;NA;NA;NA;NA;NA;12.28;17.88;NA;NA;NA;
FON127A2015;NA;NA;2015149;2015163;NA;NA;2015;1EX14512;NA;6.212903226;0;21.9;11.59583333;0;30.7;5.419354839;10.7425;FON127A;;;FON127A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;nonmanipulated;NA;CONTROL NEST;nonmanipulated;NA;NA;2.4;12.1;NA;12.2;17.9;NA;NA;NA;
SP1672013;NA;NA;NA;NA;NA;NA;2013;1ET96160;NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;SP167;130129;0;SP167;NA;NA;NA;NA;NA;NA;NA;NA;130129;NA;NA;NA;1ET96160;NA;NA;CONTROL NESTS;NA;NA;NA;NA;NA;NA;12.35;17.9;NA;NA;NA;
FP2B2016;NA;NA;2016146;2016154;55;69;2016;1EX28139;M;;;;;;;;;FP2B;;;FP2B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;minus 3;experimental nests;NA;NA;M;2.6;NA;NA;12.9;17.9;NA;NA;NA;
FP2B2016;NA;NA;2016146;2016154;55;69;2016;1EX28142;M;;;;;;;;;FP2B;;;FP2B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;minus 3;experimental nests;NA;NA;M;1.4;NA;NA;12.8;17.91;NA;NA;NA;
SP1672013;NA;NA;NA;NA;NA;NA;2013;1ET96159;NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;SP167;130129;0;SP167;NA;NA;NA;NA;NA;NA;NA;NA;130129;NA;NA;NA;1ET96159;NA;NA;CONTROL NESTS;NA;NA;NA;NA;NA;NA;11.98;17.99;NA;NA;NA;
RM172014;NA;NA;2014141;2014155;51;65;2014;1EX15382;M;6.058064516;-1;22;11.9225;0;39.3;5.320967742;11.40083333;RM17;;;RM17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;nonmanipulated;NA;CONTROL NEST;nonmanipulated;NA;M;2.3;11.2;NA;12.4;18;NA;NA;NA;
FO30A2016;NA;NA;NA;NA;NA;NA;2016;1EX28355;NA;;;;;;;;;FO30A;;;FO30A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;NA;NA;NA;NA;12.3;18.1;NA;NA;NA;
RM172014;NA;NA;2014141;2014155;51;65;2014;1EX15375;M;6.058064516;-1;22;11.9225;0;39.3;5.320967742;11.40083333;RM17;;;RM17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;nonmanipulated;NA;CONTROL NEST;nonmanipulated;NA;M;2.3;11.3;NA;12.4;18.1;NA;NA;NA;
OJ118A2015;NA;NA;2015144;2015158;NA;NA;2015;1ET96653;NA;6.212903226;0;21.9;11.59583333;0;30.7;5.419354839;10.7425;OJ118A;;;OJ118A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;nonmanipulated;NA;CONTROL NEST;nonmanipulated;NA;NA;2.3;NA;NA;12.1;18.2;NA;NA;NA;
RW16B2016;NA;NA;2016145;2016154;54;68;2016;1EX30221;F;;;;;;;;;RW16B;;;RW16B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;F;1.6;NA;NA;16.33;NA;NA;NA;NA;
RW16B2016;NA;NA;2016145;2016154;54;68;2016;1EX30216;M;;;;;;;;;RW16B;;;RW16B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;M;2.8;NA;NA;16.67;NA;NA;NA;NA;
RW16B2016;NA;NA;2016145;2016154;54;68;2016;1EX30217;F;;;;;;;;;RW16B;;;RW16B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;F;2.9;NA;NA;16.67;NA;NA;NA;NA;
RW16B2016;NA;NA;2016145;2016154;54;68;2016;1EX30214;F;;;;;;;;;RW16B;;;RW16B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;F;2.5;NA;NA;16.75;NA;NA;NA;NA;
